Country,Country Code,Year,Budget Deficit/Surplus,Capital Expenditure,Consumer Price Index (CPI),Defence Expenditure,Education Expenditure,Expenditure,Exports,Food Inflation,Food Inflation YoY,GDP Growth Rate,GDP per Capita,GDP per capita,Government Debt,Health Expenditure,Imports,Inflation Rate,Interest Rate,Labour Force,Nominal GDP,Population,Real GDP,Revenue,Tax Revenue,Unemployment Rate,Value Added Tax (VAT)
Ivory Coast,CIV,2004.0,-150.9,2611.3,77.43076923076923,6085.0,11701.0,1665.0,3655377.0,7.283333333333334,7.016666666666667,1.2,2453.16,70163.0,22276.203333333335,8585.0,2486800.0,1.4591666666666667,7.90888888888889,18560025.0,12089.31,18544903.0,13915.81,1514.1,1241.4,17.46,197008.575
Ivory Coast,CIV,2005.0,-147.7,2611.3,80.43846153846154,6085.0,11701.0,1713.7,3809246.3,7.283333333333334,7.016666666666667,1.7,2453.16,70163.0,22276.203333333335,8585.0,3353872.6,3.8958333333333335,7.90888888888889,18560025.0,12456.78,18970215.0,14155.33,1566.0,1251.2,17.46,197008.575
Ivory Coast,CIV,2006.0,-126.5,2611.3,82.41538461538462,6085.0,11701.0,1742.0,4206857.1,7.283333333333334,7.016666666666667,1.5,2453.16,70163.0,22276.203333333335,8585.0,3325441.2,2.4650000000000003,7.90888888888889,18560025.0,12866.77,19394057.0,14369.92,1615.5,1364.0,17.46,197008.575
Ivory Coast,CIV,2007.0,-78.2,2611.3,84.0,6085.0,11701.0,1949.4,3865586.9,7.283333333333334,7.016666666666667,1.8,2453.16,70163.0,22276.203333333335,8585.0,3705459.2,1.8983333333333334,7.90888888888889,18560025.0,13477.74,19817700.0,14623.52,1871.2,1468.1,17.46,197008.575
Ivory Coast,CIV,2008.0,-41.1,2611.3,89.3076923076923,6085.0,11701.0,2201.2,4409963.6,7.283333333333334,7.016666666666667,2.5,2453.16,70163.0,22276.203333333335,8585.0,3793000.5,6.3175,7.90888888888889,18560025.0,14994.95,20244449.0,14995.38,2160.1,1626.4,17.46,197008.575
Ivory Coast,CIV,2009.0,98.2,2611.3,89.76923076923077,6085.0,11701.0,2375.7,5077175.4,7.283333333333334,7.016666666666667,3.3,2453.16,70163.0,22276.203333333335,8585.0,3593018.6,0.5225000000000001,7.90888888888889,18560025.0,15845.23,20677762.0,15482.95,2473.9,1888.7,17.46,197008.575
Ivory Coast,CIV,2010.0,-216.1,2611.3,91.22307692307693,6085.0,11701.0,2498.8,5539717.6,7.283333333333334,7.016666666666667,2.0,2453.16,70163.0,22276.203333333335,8585.0,4412291.5,1.7541666666666667,7.90888888888889,18560025.0,17035.94,21120042.0,15795.04,2282.7,1928.5,17.46,197008.575
Ivory Coast,CIV,2011.0,-485.5,2611.3,95.80000000000001,6085.0,11701.0,2211.4,5797514.6,7.283333333333334,7.016666666666667,-4.2,2453.16,70163.0,22276.203333333335,8585.0,3595631.8,4.8999999999999995,7.90888888888889,18560025.0,16743.15,21562914.0,15132.22,1725.9,1493.1,17.46,197008.575
Ivory Coast,CIV,2012.0,-432.5,2611.3,97.03846153846153,6085.0,11701.0,3054.0,6041005.8,7.283333333333334,7.016666666666667,10.1,2453.16,70163.0,22276.203333333335,8585.0,5506532.2,1.3316666666666668,7.5975,18560025.0,18907.19,22010712.0,16660.36,2621.5,2213.0,17.46,197008.575
Ivory Coast,CIV,2013.0,-346.1,2611.3,99.55384615384615,6085.0,11701.0,3385.6,7157155.8,7.283333333333334,7.016666666666667,9.3,2453.16,70163.0,22276.203333333335,8585.0,6537302.2,2.59,7.065,18560025.0,21351.39,22469268.0,18204.54,3039.5,2408.6,17.46,197008.575
Ivory Coast,CIV,2014.0,-376.3,2611.3,100.00769230769232,6085.0,11701.0,3669.6,6752676.3,7.283333333333334,7.016666666666667,8.8,2453.16,70163.0,22276.203333333335,8585.0,7549.0,0.4558333333333333,6.4433333333333325,18560025.0,24137.13,22995555.0,19804.55,3293.3,2573.3,17.46,197008.575
Ivory Coast,CIV,2015.0,-553.2,2611.3,101.23846153846154,6085.0,11701.0,4470.0,7741831.8,7.283333333333334,7.016666666666667,8.8,2453.16,70163.0,22276.203333333335,8585.0,7156.7,1.2391666666666665,6.1308333333333325,18560025.0,27086.37,23596741.0,21555.73,3916.8,2954.9,17.46,197008.575
Ivory Coast,CIV,2016.0,-838.5,2611.3,101.96153846153847,6085.0,11701.0,5015.1,6446574.5,7.283333333333334,7.016666666666667,7.2,2453.16,70163.0,22276.203333333335,8585.0,4958645.6,0.7191666666666666,6.18,18560025.0,28686.71,24213622.0,23101.87,4176.6,3352.6,17.46,197008.575
Ivory Coast,CIV,2017.0,-998.4,2611.3,102.36769230769231,6085.0,11701.0,5521.8,6882163.2,7.283333333333334,7.016666666666667,7.4,2453.16,70163.0,22276.203333333335,8585.0,5185887.6,0.4075,6.413333333333333,18560025.0,30491.65,24848016.0,24813.9,4523.4,3458.1,17.46,197008.575
Ivory Coast,CIV,2018.0,-944.3,2611.3,103.02384615384615,6085.0,11701.0,5708.4,6563596.6,7.283333333333334,7.016666666666667,4.8,2453.16,70163.0,22276.203333333335,8585.0,5913143.4,0.6241666666666666,6.331666666666667,18560025.0,32506.1,25493988.0,26015.67,4764.1,3651.1,17.46,197008.575
Ivory Coast,CIV,2019.0,-785.4,2611.3,103.8423076923077,6085.0,11701.0,5943.8,7325218.6,7.283333333333334,7.016666666666667,6.7,2453.16,70163.0,22276.203333333335,8585.0,5996689.2,0.8091666666666666,6.383333333333333,18560025.0,35379.0,26147551.0,27764.28,5158.4,3972.3,17.46,197008.575
Ivory Coast,CIV,2020.0,-1965.8,2611.3,106.35,6085.0,11701.0,7255.1,7155856.5,7.283333333333334,7.016666666666667,0.7,2453.16,70163.0,22276.203333333335,8585.0,6040347.1,2.4,6.439166666666666,18560025.0,36277.95,26811790.0,27958.56,5289.3,4149.2,17.46,197008.575
Ivory Coast,CIV,2021.0,-1961.9,2611.3,110.79230769230769,6085.0,11701.0,8102.1,8363019.0,7.283333333333334,7.016666666666667,7.1,2453.16,70163.0,22276.203333333335,8585.0,7627993.1,4.1475,5.574166666666667,18560025.0,40366.86,27478249.0,29933.36,6140.2,5096.0,17.46,197008.575
Ivory Coast,CIV,2022.0,-2981.8,2611.3,116.53846153846153,6085.0,11701.0,9666.2,9988614.4,7.283333333333334,7.016666666666667,6.2,2453.16,70163.0,22276.203333333335,8585.0,10708714.4,5.208333333333333,6.009166666666666,18560025.0,43771.18,28160542.0,31794.57,6684.4,5616.7,17.46,197008.575
Ivory Coast,CIV,2023.0,-2508.1,2611.3,121.6576923076923,6085.0,11701.0,10279.8,9988614.4,7.283333333333334,7.016666666666667,6.5,2453.16,70163.0,22276.203333333335,8585.0,10708714.4,4.39,6.498333333333334,18560025.0,47790.92,28873034.0,33872.65,7771.7,6508.0,17.46,197008.575
Ivory Coast,CIV,2024.0,-2120.6,2611.3,125.87538461538462,6085.0,11701.0,10896.5,9988614.4,7.283333333333334,7.016666666666667,6.1,2453.16,70163.0,22276.203333333335,8585.0,10708714.4,3.450833333333333,6.449166666666667,18560025.0,52400.0,28873034.0,35924.43,8775.9,7533.8,17.46,197008.575
Ivory Coast,CIV,2025.0,-2120.6,2611.3,101.46666666666665,6085.0,11701.0,10896.5,9988614.4,7.283333333333334,7.016666666666667,6.1,2453.16,70163.0,22276.203333333335,8585.0,10708714.4,1.2,6.37,18560025.0,52400.0,28873034.0,35924.43,8775.9,7533.8,17.46,197008.575
Kenya,KEN,1998.0,-427.4,8150.285714285715,99.5,6085.0,11701.0,76094.42857142857,9515.960000000001,7.283333333333334,7.016666666666667,0.0,183969.5,70163.0,22276.203333333335,8585.0,16301.62,13.108333333333334,8.875,18560025.0,967838.0,26861732.75,982855.0,69268.28571428571,58942.142857142855,5.275,17313.428571428572
Kenya,KEN,1999.0,-427.4,8150.285714285715,99.5,6085.0,11701.0,76094.42857142857,10214.833333333334,7.283333333333334,7.016666666666667,0.0,183969.5,70163.0,22276.203333333335,8585.0,16205.966666666667,13.108333333333334,8.875,18560025.0,967838.0,26861732.75,982855.0,69268.28571428571,58942.142857142855,5.275,17313.428571428572
Kenya,KEN,2000.0,-427.4,8150.285714285715,99.5,6085.0,11701.0,76094.42857142857,11210.591666666667,7.283333333333334,7.016666666666667,0.0,183969.5,70163.0,22276.203333333335,8585.0,20650.333333333332,13.108333333333334,8.875,18560025.0,967838.0,26861732.75,982855.0,69268.28571428571,58942.142857142855,5.275,17313.428571428572
Kenya,KEN,2001.0,-427.4,14043.75,99.5,6085.0,11701.0,117747.08333333333,12726.016666666668,7.283333333333334,7.016666666666667,3.8,183969.5,70163.0,22276.203333333335,8585.0,23288.433333333334,13.108333333333334,8.875,18560025.0,1020022.0,26861732.75,1020111.0,100634.83333333333,83410.58333333333,5.275,26657.25
Kenya,KEN,2002.0,-427.4,12411.75,99.5,6085.0,11701.0,120035.5,14320.508333333333,7.283333333333334,7.016666666666667,0.5,183969.5,70163.0,22276.203333333335,8585.0,21472.083333333332,13.108333333333334,8.875,18560025.0,1035374.0,26861732.75,1025583.0,101618.5,84443.5,5.275,27801.833333333332
Kenya,KEN,2003.0,-427.4,18158.541666666668,99.5,6085.0,11701.0,135018.04166666666,15260.1,7.283333333333334,7.016666666666667,2.9,183969.5,70163.0,22276.203333333335,8585.0,23485.325,13.108333333333334,8.875,18560025.0,1131783.0,26861732.75,1055658.0,111219.66666666667,92735.08333333333,5.275,29973.5
Kenya,KEN,2004.0,-427.4,16862.291666666668,99.5,6085.0,11701.0,141088.66666666666,17716.891666666666,7.283333333333334,7.016666666666667,5.1,183969.5,70163.0,22276.203333333335,8585.0,30067.658333333336,13.108333333333334,8.875,18560025.0,1274328.0,26861732.75,1109338.0,130212.75,107917.91666666667,5.275,33775.25
Kenya,KEN,2005.0,-427.4,22249.25,99.5,6085.0,11701.0,161581.75,20310.983333333334,7.283333333333334,7.016666666666667,5.7,183969.5,70163.0,22276.203333333335,8585.0,38707.933333333334,13.108333333333334,8.875,18560025.0,1415823.0,26861732.75,1172784.0,149974.66666666666,127562.58333333333,5.275,38752.0
Kenya,KEN,2006.0,-427.4,30242.608333333334,99.5,6085.0,11701.0,197697.225,20658.350000000002,7.283333333333334,7.016666666666667,6.5,183969.5,70163.0,22276.203333333335,8585.0,43905.81666666667,6.958333333333333,8.875,18560025.0,1622565.0,26861732.75,1249470.0,162100.26666666666,138632.03333333333,5.275,41620.666666666664
Kenya,KEN,2007.0,-427.4,41339.833333333336,99.5,6085.0,11701.0,218264.66666666666,22882.99166666667,7.283333333333334,7.016666666666667,6.9,183969.5,70163.0,22276.203333333335,8585.0,50426.75833333333,4.791666666666667,8.875,18560025.0,1833511.0,26861732.75,1336849.0,196353.83333333334,166109.91666666666,5.275,53690.75
Kenya,KEN,2008.0,-427.4,58119.0,99.5,6085.0,11701.0,266431.25,28579.541666666668,7.283333333333334,7.016666666666667,1.5,183969.5,70163.0,22276.203333333335,8585.0,63895.23333333334,10.283333333333333,8.875,18560025.0,2107589.0,26861732.75,1357262.0,228840.58333333334,196059.16666666666,5.275,62595.666666666664
Kenya,KEN,2009.0,-427.4,70155.08333333333,99.5,6085.0,11701.0,307126.9166666667,28745.733333333334,7.283333333333334,7.016666666666667,2.7,183969.5,70163.0,22276.203333333335,8585.0,65674.72499999999,14.108333333333334,7.8999999999999995,18560025.0,1227866.2,26861732.75,2144584.8,258635.5,226231.5,5.275,70205.83333333333
Kenya,KEN,2010.0,-427.4,99701.55833333333,99.5,6085.0,11701.0,377812.97500000003,34016.816666666666,7.283333333333334,7.016666666666667,8.1,183969.5,70163.0,22276.203333333335,8585.0,79952.8,5.608333333333333,6.371428571428572,18560025.0,1353394.4,26861732.75,2317405.6,293118.0833333333,249891.5,5.275,78886.41666666667
Kenya,KEN,2011.0,-427.4,108835.45833333333,99.5,6085.0,11701.0,411400.7583333333,42586.40833333333,7.283333333333334,7.016666666666667,5.1,183969.5,70163.0,22276.203333333335,8585.0,109638.0,8.0,9.6125,18560025.0,1577718.4,26861732.75,2436082.6,329358.63333333336,288263.39166666666,5.275,91554.46666666667
Kenya,KEN,2012.0,-427.4,134489.05000000002,99.5,6085.0,11701.0,491932.64999999997,43344.229999999996,7.283333333333334,7.016666666666667,4.5600000000000005,183969.5,70163.0,22276.203333333335,8585.0,114941.63,14.283333333333333,16.5,18560025.0,1804397.8,26861732.75,2547379.2,351515.0833333333,321385.9166666667,5.275,93551.74166666665
Kenya,KEN,2013.0,-427.4,143294.83333333334,99.5,6085.0,11701.0,581476.4416666667,42224.941666666666,7.283333333333334,7.016666666666667,5.3,183969.5,70163.0,22276.203333333335,8585.0,117400.59166666667,5.566666666666666,8.833333333333334,18560025.0,2013776.2,26861732.75,2644124.8,426233.59166666673,387436.1166666667,5.275,109004.51666666666
Kenya,KEN,2014.0,-427.4,131618.34166666667,99.5,6085.0,11701.0,622837.6416666667,44265.94166666667,7.283333333333334,7.016666666666667,5.26,183969.5,70163.0,22276.203333333335,8585.0,134871.20833333334,6.825,8.5,18560025.0,2281296.6,26861732.75,2776862.8,519983.18333333335,455128.69166666665,5.275,124945.17499999999
Kenya,KEN,2015.0,-427.4,216863.74166666667,99.5,6085.0,11701.0,766915.9833333334,72630.66875,7.283333333333334,7.016666666666667,5.58,183969.5,70163.0,22276.203333333335,8585.0,197194.6125,6.5249999999999995,10.125,18560025.0,2633700.4,26861732.75,2914809.8,575094.9333333333,527634.6583333333,5.275,140530.09166666667
Kenya,KEN,2016.0,-427.4,220853.99166666667,99.5,6085.0,11701.0,867275.7916666666,72296.65625,7.283333333333334,7.016666666666667,5.54,183969.5,70163.0,22276.203333333335,8585.0,178992.4875,6.583333333333333,10.666666666666666,18560025.0,2923405.4,26861732.75,3037625.4,639446.0333333333,579393.6916666667,5.275,155464.81666666668
Kenya,KEN,2017.0,-427.4,288931.18333333335,99.5,6085.0,11701.0,1026486.9500000001,74266.0625,7.283333333333334,7.016666666666667,4.6,183969.5,70163.0,22276.203333333335,8585.0,190702.8125,7.675,10.0,18560025.0,3325553.8,26861732.75,3154208.6,727049.3666666667,652264.8666666667,5.275,180540.75833333333
Kenya,KEN,2018.0,-427.4,239301.69166666665,99.5,6085.0,11701.0,1063731.2249999999,76844.3875,7.283333333333334,7.016666666666667,6.159999999999999,183969.5,70163.0,22276.203333333335,8585.0,220204.89375,5.583333333333333,9.333333333333334,18560025.0,3649058.2,26861732.75,3332356.4,783225.7999999999,698254.9083333333,5.275,194302.15
Kenya,KEN,2019.0,-427.4,266921.73333333334,99.5,6085.0,11701.0,1204857.175,74633.95625,7.283333333333334,7.016666666666667,5.1,183969.5,70163.0,22276.203333333335,8585.0,225281.93125,5.058333333333334,8.916666666666666,18560025.0,4095090.66,26861732.75,3502778.3200000003,882125.4500000001,764205.8583333334,5.275,221753.775
Kenya,KEN,2020.0,-427.4,285510.19166666665,99.5,6085.0,11701.0,1286758.7249999999,80359.45625,7.283333333333334,7.016666666666667,-0.27999999999999997,178891.9,70163.0,22276.203333333335,8585.0,205308.18125,5.791666666666667,7.241666666666667,18608768.0,4286028.0,27576296.25,3493224.2600000002,915901.2000000001,758760.0166666667,7.05,208162.65
Kenya,KEN,2021.0,-427.4,252537.45833333334,99.5,6085.0,11701.0,1344561.5416666667,92729.7625,7.283333333333334,7.016666666666667,7.659999999999999,188976.3,70163.0,22276.203333333335,8585.0,264561.60625,5.483333333333333,7.0,18893659.75,4811064.7,28146963.5,3758377.0200000005,949711.6166666667,798446.1583333333,5.975,226731.59166666667
Kenya,KEN,2022.0,-427.4,246056.68333333332,99.5,6085.0,11701.0,1499023.1166666665,108855.75625,7.283333333333334,7.016666666666667,4.88,194626.9,70163.0,22276.203333333335,8585.0,310935.8375,6.641666666666667,7.683333333333334,19105097.25,5395856.7,28764893.75,3941033.38,1139229.8583333332,961398.375,5.375,279589.39166666666
Kenya,KEN,2023.0,-427.4,217502.7666666667,99.5,6085.0,11701.0,1571118.2416666665,125659.35,7.283333333333334,7.016666666666667,5.56,201841.0,70163.0,22276.203333333335,8585.0,325681.4875,8.366666666666667,10.133333333333333,19105097.25,6043522.38,28764893.75,4159992.04,1250897.2916666667,1047556.5333333333,5.375,305280.825
Kenya,KEN,2024.0,-427.4,252873.725,99.5,6085.0,11701.0,1788434.6666666667,130978.8,7.283333333333334,7.016666666666667,4.533333333333333,201841.0,70163.0,22276.203333333335,8585.0,314630.38666666666,5.941666666666666,12.581818181818182,19105097.25,4042754.6666666665,28764893.75,2720702.0,1398258.9666666668,1131761.0833333333,5.375,342707.5333333333
Kenya,KEN,2025.0,-427.4,290101.4,99.5,6085.0,11701.0,2068187.5,130978.8,7.283333333333334,7.016666666666667,4.533333333333333,201841.0,70163.0,22276.203333333335,8585.0,314630.38666666666,3.925,10.966666666666669,19105097.25,4042754.6666666665,28764893.75,2720702.0,1564875.4,1251417.7,5.375,365346.6
Nigeria,NGA,1981.0,-107213.01352941176,6.57,95.78333333333335,43.4,11701.0,705255.1429411764,11023.3,14.941666666666668,7.016666666666667,-6.8,2453.16,70163.0,20223998.36,15.22,12839.6,12.591666666666667,10.0,72289064.4975,139.31,140431790.0,19748.53,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,1982.0,-107213.01352941176,6.42,95.78333333333335,43.4,11701.0,705255.1429411764,8206.4,14.941666666666668,7.016666666666667,-6.8,2453.16,70163.0,20223998.36,15.22,10770.5,12.591666666666667,10.0,72289064.4975,149.05,140431790.0,18404.96,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,1983.0,-107213.01352941176,4.89,95.78333333333335,43.4,11701.0,705255.1429411764,7502.5,14.941666666666668,7.016666666666667,-10.93,2453.16,70163.0,20223998.36,15.22,8903.7,12.591666666666667,10.0,72289064.4975,158.75,140431790.0,16394.39,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,1984.0,-107213.01352941176,4.1,95.78333333333335,43.4,11701.0,705255.1429411764,9088.0,14.941666666666668,7.016666666666667,-1.11,2453.16,70163.0,20223998.36,15.22,7178.3,12.591666666666667,10.0,72289064.4975,165.85,140431790.0,16211.49,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,1985.0,-107213.01352941176,5.46,95.78333333333335,43.4,11701.0,705255.1429411764,11720.8,14.941666666666668,7.016666666666667,5.91,2453.16,70163.0,20223998.36,15.22,7062.6,12.591666666666667,10.0,72289064.4975,187.83,140431790.0,17170.08,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,1986.0,-107213.01352941176,8.53,95.78333333333335,43.4,11701.0,705255.1429411764,8920.6,14.941666666666668,7.016666666666667,0.06,2453.16,70163.0,20223998.36,15.22,5983.6,12.591666666666667,10.0,72289064.4975,198.12,140431790.0,17180.55,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,1987.0,-107213.01352941176,6.37,95.78333333333335,43.4,11701.0,705255.1429411764,30360.6,14.941666666666668,7.016666666666667,3.2,2453.16,70163.0,20223998.36,15.22,17861.7,12.591666666666667,10.0,72289064.4975,244.68,140431790.0,17730.34,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,1988.0,-107213.01352941176,8.34,95.78333333333335,43.4,11701.0,705255.1429411764,31192.8,14.941666666666668,7.016666666666667,7.33,2453.16,70163.0,20223998.36,15.22,21445.7,12.591666666666667,10.0,72289064.4975,315.62,140431790.0,19030.69,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,1989.0,-107213.01352941176,15.03,95.78333333333335,43.4,11701.0,705255.1429411764,57971.2,14.941666666666668,7.016666666666667,1.92,2453.16,70163.0,20223998.36,15.22,30860.2,12.591666666666667,10.0,72289064.4975,414.86,140431790.0,19395.96,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,1990.0,-107213.01352941176,24.05,95.78333333333335,43.4,11701.0,705255.1429411764,109886.1,14.941666666666668,7.016666666666667,11.78,2453.16,70163.0,20223998.36,15.22,45717.9,12.591666666666667,10.0,72289064.4975,494.64,140431790.0,21680.2,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,1991.0,-107213.01352941176,28.34,95.78333333333335,43.4,11701.0,705255.1429411764,121535.4,14.941666666666668,7.016666666666667,0.36,2453.16,70163.0,20223998.36,15.22,89488.2,12.591666666666667,10.0,72289064.4975,590.06,140431790.0,21757.9,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,1992.0,-107213.01352941176,39.76,95.78333333333335,43.4,11701.0,705255.1429411764,205611.7,14.941666666666668,7.016666666666667,4.63,2453.16,70163.0,20223998.36,15.22,143151.2,12.591666666666667,10.0,72289064.4975,906.03,140431790.0,22765.55,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,1993.0,-107213.01352941176,54.5,95.78333333333335,43.4,11701.0,705255.1429411764,218770.1,14.941666666666668,7.016666666666667,-2.04,2453.16,70163.0,20223998.36,15.22,165629.4,12.591666666666667,10.0,72289064.4975,1257.17,140431790.0,22302.24,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,1994.0,-107213.01352941176,70.92,95.78333333333335,43.4,11701.0,705255.1429411764,206059.2,14.941666666666668,7.016666666666667,-1.82,2453.16,70163.0,20223998.36,15.22,162788.8,12.591666666666667,10.0,72289064.4975,1768.79,140431790.0,21897.47,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,1995.0,-107213.01352941176,121.14,95.78333333333335,43.4,11701.0,705255.1429411764,950661.4,14.941666666666668,7.016666666666667,-0.08,2453.16,70163.0,20223998.36,15.22,755127.7,12.591666666666667,10.0,72289064.4975,3100.24,140431790.0,21881.56,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,1996.0,-107213.01352941176,212.93,95.78333333333335,43.4,11701.0,705255.1429411764,1309543.4,14.941666666666668,7.016666666666667,4.19,2453.16,70163.0,20223998.36,15.22,562626.6,12.591666666666667,10.0,72289064.4975,4086.07,140431790.0,22799.69,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,1997.0,-107213.01352941176,269.65,95.78333333333335,43.4,11701.0,705255.1429411764,1241662.7,14.941666666666668,7.016666666666667,2.93,2453.16,70163.0,20223998.36,15.22,845716.6,12.591666666666667,10.0,72289064.4975,4418.71,140431790.0,23469.34,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,1998.0,-107213.01352941176,309.02,95.78333333333335,43.4,11701.0,705255.1429411764,751856.7,14.941666666666668,7.016666666666667,2.58,2453.16,70163.0,20223998.36,15.22,837418.7,12.591666666666667,10.0,72289064.4975,4805.16,140431790.0,24075.15,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,1999.0,-107213.01352941176,498.03,95.78333333333335,43.4,11701.0,705255.1429411764,1188969.8,14.941666666666668,7.016666666666667,0.58,2453.16,70163.0,20223998.36,15.22,862515.7,12.591666666666667,10.0,72289064.4975,5482.35,140431790.0,24215.78,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,2000.0,-107213.01352941176,239.45,95.78333333333335,43.4,11701.0,705255.1429411764,1945723.3,14.941666666666668,7.016666666666667,5.01,2453.16,70163.0,20223998.36,15.22,985022.39,12.591666666666667,10.0,72289064.4975,7062.75,140431790.0,25430.42,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,2001.0,-107213.01352941176,438.7,95.78333333333335,47.07,11701.0,705255.1429411764,1867953.85,14.941666666666668,7.016666666666667,5.92,2453.16,70163.0,20223998.36,24.52,1358180.33,12.591666666666667,10.0,72289064.4975,8234.49,140431790.0,26935.32,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,2002.0,-107213.01352941176,321.38,95.78333333333335,69.13,11701.0,705255.1429411764,1744177.68,14.941666666666668,7.016666666666667,15.33,2453.16,70163.0,20223998.36,40.62,1512695.33,12.591666666666667,10.0,72289064.4975,11501.45,140431790.0,31064.27,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,2003.0,-107213.01352941176,241.69,95.78333333333335,51.06,11701.0,705255.1429411764,3087886.39,14.941666666666668,7.016666666666667,7.35,2453.16,70163.0,20223998.36,33.27,2080235.27,12.591666666666667,10.0,72289064.4975,13556.97,140431790.0,33346.62,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,2004.0,-107213.01352941176,351.3,95.78333333333335,76.3,11701.0,705255.1429411764,4602781.54,14.941666666666668,7.016666666666667,9.25,2453.16,70163.0,20223998.36,34.2,1987045.27,12.591666666666667,10.0,72289064.4975,18124.06,140431790.0,36431.37,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,2005.0,-107213.01352941176,519.5,95.78333333333335,71.7,11701.0,705255.1429411764,7246534.8,14.941666666666668,7.016666666666667,6.44,2453.16,70163.0,20223998.36,55.7,2800856.33,12.591666666666667,10.0,72289064.4975,23121.88,140431790.0,38777.01,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,2006.0,-107213.01352941176,552.4,95.78333333333335,84.2,11701.0,705255.1429411764,7324680.63,14.941666666666668,7.016666666666667,6.06,2453.16,70163.0,20223998.36,62.25,3108519.32,12.591666666666667,10.0,72289064.4975,30375.18,140431790.0,41126.68,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,2007.0,-107213.01352941176,759.32,95.78333333333335,72.1,11701.0,705255.1429411764,8309758.32,14.941666666666668,7.016666666666667,6.59,2453.16,70163.0,20223998.36,81.91,3911952.63,12.591666666666667,9.125,72289064.4975,34675.94,145325769.0,43837.39,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,2008.0,-107213.01352941176,960.89,95.78333333333335,95.85,11701.0,705255.1429411764,10387693.62,14.941666666666668,7.016666666666667,6.76,2453.16,70163.0,20223998.36,98.22,5593180.45,12.591666666666667,9.883333333333335,72289064.4975,39954.21,149933510.0,46802.76,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,2009.0,-107213.01352941176,1152.8,95.78333333333335,54.84,11701.0,705255.1429411764,8606319.72,14.941666666666668,7.016666666666667,8.04,2453.16,70163.0,20223998.36,90.2,5480656.12,12.591666666666667,7.45,72289064.4975,43461.46,154642926.0,50564.26,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,2010.0,-107213.01352941176,64166.02846153846,108.925,198.71,11701.0,705255.1429411764,2237134.498235294,14.766666666666666,7.016666666666667,9.13,2453.16,70163.0,20223998.36,99.1,1262413.3217647057,13.758333333333333,6.1000000000000005,72289064.4975,22187.739999999998,159500688.0,22187.739999999998,598042.1294117647,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,2011.0,-144174.12352941177,62374.95769230769,120.73333333333333,283.2,11701.0,740112.0352941178,3183375.2347058826,10.341666666666667,7.016666666666667,5.31,2453.16,70163.0,20223998.36,231.8,1810656.0429411766,10.85,8.908333333333333,72289064.4975,25485.341999999997,164272861.0,23272.14,595937.9117647059,2330.9500000000003,7.8425,120396.525
Nigeria,NGA,2012.0,-167511.17647058822,57330.31538461538,135.48333333333332,296.8,11701.0,724453.6941176471,3531292.1429411764,11.316666666666668,7.016666666666667,4.21,2453.16,70163.0,20223998.36,197.9,1236252.8964705882,12.241666666666667,12.0,72289064.4975,29039.85,169087829.0,24268.02,556942.5176470588,2330.9500000000003,7.8425,120396.525
